City,Category,Product,Quantity_Sold,Unit_Price,Total_Revenue,Sale_Date
Mumbai,Fashion,T-Shirt,2.0,6054,12108,2025-07-17
Pune,Home Appliances,Fan,9.0,6395,57555,2025-07-09
Patna,Home Appliances,Fan,1.0,1143,1143,2025-04-22
Delhi,Electronics,Smartphone,4.0,6154,24616,2025-11-10
Patna,Home Appliances,Air Cooler,18.0,3334,25651,2025-03-02
Patna,Fashion,Jeans,7.0,803,5621,2025-01-08
Hyderabad,Home Appliances,Air Cooler,33.0,955,31515,2025-11-21
Chennai,Accessories,Mouse,5.0,848,4240,2025-08-27
Kochi,Fashion,T-Shirt,31.0,287,8897,2025-10-04
Lucknow,Electronics,Monitor,11.0,2419,26609,2025-10-14
Patna,Electronics,Camera,19.0,263,4997,2025-09-27
Mysuru,Electronics,Monitor,2.0,4685,9370,2025-01-12
Jaipur,Fashion,Watch,35.0,2724,70244,2025-10-27
Mysuru,Electronics,Smartphone,23.0,4554,4215,2025-10-24
Delhi,Home Appliances,Mixer,20.0,7346,146920,2025-08-15
Pune,Electronics,Tablet,38.0,2326,31914,2025-02-11
Kolkata,Home Appliances,Fan,19.0,4299,81681,2025-02-21
Kolkata,Home Appliances,Mixer,27.0,5974,57996,2025-01-02
Lucknow,Electronics,Camera,37.0,3504,129648,2025-06-16
Lucknow,Home Appliances,Air Cooler,15.0,2450,36750,2025-09-19
Hyderabad,Electronics,Laptop,14.0,6238,87332,2025-04-13
Patna,Home Appliances,Fan,37.0,1179,43623,2025-09-02
Jaipur,Fashion,Jeans,10.0,4225,42250,2025-05-21
Kochi,Fashion,Shoes,38.0,4578,47311,2025-07-10
Bengaluru,Home Appliances,Air Cooler,22.0,4664,102608,2025-12-19
Kolkata,Home Appliances,Air Cooler,3.0,2695,8085,2025-01-11
Mumbai,Home Appliances,Mixer,36.0,1327,21884,2025-12-19
Ahmedabad,Electronics,Smartphone,37.0,6273,118466,2025-12-17
Pune,Fashion,Jeans,25.0,6299,103059,2025-07-26
Mysuru,Accessories,Keyboard,34.0,7544,177706,2025-03-22
Jaipur,Electronics,Camera,3.0,7255,4814,2025-10-21
Kolkata,Fashion,Shoes,22.0,5740,126280,2025-07-26
Bhopal,Electronics,Camera,33.0,1964,64812,2025-04-20
Ahmedabad,Home Appliances,Air Cooler,4.0,7591,30364,2025-07-23
Bengaluru,Home Appliances,Fan,20.0,4925,98500,2025-02-26
Delhi,Accessories,Headphones,5.0,2060,10300,2025-09-16
Hyderabad,Electronics,Monitor,34.0,1362,46308,2025-12-16
Pune,Fashion,Shoes,6.0,7211,43266,2025-09-28
Mysuru,Fashion,Watch,35.0,6060,92586,2025-09-18
Hyderabad,Accessories,Mouse,23.0,3988,91724,2025-12-24
Hyderabad,Home Appliances,Fan,33.0,7839,111150,2025-09-09
Kolkata,Accessories,Speaker,12.0,2080,24960,2025-12-06
Hyderabad,Fashion,T-Shirt,14.0,2836,35170,2025-05-20
Delhi,Fashion,Jeans,11.0,1119,12309,2025-05-04
Chennai,Accessories,Speaker,19.0,1088,20672,2025-05-05
Bengaluru,Electronics,Laptop,37.0,3933,145521,2025-01-03
Bengaluru,Electronics,Tablet,1.0,3421,3421,2025-12-28
Delhi,Fashion,T-Shirt,29.0,5464,158456,2025-07-28
Bhopal,Fashion,T-Shirt,38.0,5493,208734,2025-07-11
Kochi,Accessories,Speaker,16.0,7990,127840,2025-12-16
Hyderabad,Fashion,T-Shirt,11.0,5983,65813,2025-01-03
Lucknow,Electronics,Tablet,14.0,901,12614,2025-08-28
Patna,Accessories,Headphones,29.0,4082,18543,2025-12-16
Bhopal,Fashion,Watch,38.0,4024,122567,2025-09-21
Surat,Electronics,Laptop,23.0,3166,34462,2025-05-10
Lucknow,Electronics,Camera,34.0,5621,153988,2025-05-23
Surat,Home Appliances,Air Cooler,1.0,5104,5104,2025-07-27
Mumbai,Electronics,Laptop,36.0,678,24408,2025-09-10
Hyderabad,Electronics,Tablet,30.0,7919,137436,2025-06-18
Mysuru,Fashion,Watch,23.0,2581,31023,2025-06-25
Chennai,Accessories,Speaker,20.0,7942,2248,2025-09-10
Pune,Accessories,Headphones,15.0,4996,74940,2025-11-25
Jaipur,Electronics,Camera,11.0,5369,59059,2025-12-09
Pune,Accessories,Headphones,8.0,4923,39384,2025-09-25
Ahmedabad,Home Appliances,Fan,8.0,1753,14024,2025-02-02
Jaipur,Home Appliances,Air Cooler,40.0,5151,38323,2025-11-08
Lucknow,Fashion,Shoes,2.0,3702,7404,2025-09-06
Bengaluru,Electronics,Laptop,31.0,3350,17314,2025-12-22
Pune,Fashion,Watch,39.0,2292,16963,2025-12-08
Mumbai,Fashion,T-Shirt,30.0,3780,41605,2025-10-21
Ahmedabad,Fashion,Watch,17.0,7522,127874,2025-09-24
Mysuru,Accessories,Speaker,34.0,1078,36652,2025-11-17
Delhi,Electronics,Smartphone,5.0,2918,14590,2025-01-21
Ahmedabad,Fashion,T-Shirt,3.0,2108,6324,2025-12-28
Surat,Accessories,Headphones,8.0,6524,52192,2025-04-11
Chennai,Home Appliances,Air Cooler,7.0,7105,49735,2025-04-11
Mysuru,Accessories,Headphones,13.0,3619,47047,2025-01-06
Mumbai,Accessories,Keyboard,38.0,271,10298,2025-08-11
Lucknow,Electronics,Tablet,1.0,3071,3071,2025-02-07
Hyderabad,Electronics,Laptop,8.0,1162,9296,2025-04-28
Kolkata,Fashion,Watch,28.0,3214,10752,2025-10-01
Chennai,Home Appliances,Fan,1.0,4868,4868,2025-11-16
Pune,Fashion,T-Shirt,10.0,4546,25504,2025-10-16
Chennai,Accessories,Headphones,35.0,4877,13552,2025-12-15
Bengaluru,Home Appliances,Fan,31.0,4768,63196,2025-09-04
Kochi,Electronics,Camera,25.0,4630,115750,2025-05-08
Mumbai,Fashion,T-Shirt,26.0,1938,50388,2025-12-08
Mumbai,Electronics,Tablet,35.0,5229,183015,2025-04-21
Bengaluru,Home Appliances,Fan,38.0,5932,32906,2025-02-11
Pune,Accessories,Headphones,32.0,123,3936,2025-04-21
Jaipur,Home Appliances,Mixer,40.0,1200,48000,2025-12-07
Kolkata,Fashion,T-Shirt,17.0,6607,68687,2025-01-23
Lucknow,Home Appliances,Fan,38.0,1930,73340,2025-11-14
Bhopal,Accessories,Keyboard,18.0,6373,108985,2025-07-07
Pune,Accessories,Mouse,26.0,5743,17901,2025-05-07
Kochi,Electronics,Tablet,26.0,2247,58422,2025-08-09
Bhopal,Home Appliances,Mixer,12.0,5060,60720,2025-08-02
Hyderabad,Home Appliances,Air Cooler,7.0,3662,25634,2025-12-14
Hyderabad,Fashion,Watch,22.0,5825,128150,2025-08-01
Hyderabad,Home Appliances,Air Cooler,2.0,2782,5564,2025-09-23
Hyderabad,Fashion,Watch,29.0,1867,54143,2025-12-17
Kochi,Electronics,Laptop,16.0,1688,27008,2025-02-12
Jaipur,Home Appliances,Mixer,16.0,4316,69056,2025-02-26
Pune,Electronics,Monitor,16.0,6929,22942,2025-12-24
Kolkata,Electronics,Tablet,24.0,5807,42858,2025-06-03
Jaipur,Accessories,Speaker,20.0,2801,38292,2025-03-21
Bhopal,Home Appliances,Fan,31.0,4086,126666,2025-08-26
Jaipur,Home Appliances,Air Cooler,35.0,7580,81748,2025-06-14
Surat,Fashion,Jeans,17.0,7652,130084,2025-05-17
Kochi,Accessories,Headphones,22.0,4645,102190,2025-12-15
Delhi,Accessories,Keyboard,21.0,4257,89397,2025-10-25
Bengaluru,Fashion,Shoes,4.0,7976,31904,2025-11-25
Pune,Fashion,Watch,27.0,3505,94635,2025-11-28
Bengaluru,Electronics,Smartphone,21.0,790,16590,2025-01-04
Lucknow,Accessories,Keyboard,26.0,7367,191542,2025-07-21
Surat,Electronics,Tablet,31.0,7308,35280,2025-01-26
Mumbai,Home Appliances,Air Cooler,36.0,6144,151349,2025-05-10
Pune,Fashion,Jeans,21.0,1324,27804,2025-08-21
Chennai,Electronics,Camera,35.0,7212,107197,2025-08-05
Pune,Home Appliances,Mixer,1.0,5575,5575,2025-11-03
Mysuru,Home Appliances,Mixer,32.0,4534,84339,2025-07-17
Chennai,Accessories,Mouse,32.0,6603,211296,2025-01-18
Bengaluru,Electronics,Smartphone,40.0,6767,115916,2025-07-07
Lucknow,Electronics,Camera,30.0,2585,56172,2025-05-13
Surat,Fashion,Jeans,21.0,1168,24528,2025-07-22
Delhi,Home Appliances,Mixer,22.0,4558,52664,2025-02-12
Mysuru,Home Appliances,Air Cooler,26.0,7929,96941,2025-02-11
Lucknow,Electronics,Monitor,13.0,5830,75790,2025-10-10
Surat,Fashion,Watch,37.0,3845,85618,2025-06-01
Bhopal,Fashion,T-Shirt,22.0,5973,85827,2025-12-09
Mumbai,Electronics,Smartphone,20.0,5472,109440,2025-07-15
Kochi,Accessories,Keyboard,11.0,6255,68805,2025-04-10
Hyderabad,Home Appliances,Mixer,22.0,2294,26156,2025-04-08
Patna,Electronics,Tablet,28.0,2625,73500,2025-10-02
Kolkata,Electronics,Smartphone,37.0,7859,91027,2025-11-12
Patna,Home Appliances,Fan,34.0,813,12670,2025-07-21
Patna,Home Appliances,Air Cooler,8.0,4155,33240,2025-08-11
Kochi,Electronics,Monitor,12.0,1235,14820,2025-01-25
Kolkata,Accessories,Speaker,36.0,4050,145800,2025-10-20
Bengaluru,Electronics,Monitor,32.0,704,22528,2025-08-02
Kochi,Fashion,Jeans,29.0,4761,30459,2025-12-23
Pune,Accessories,Headphones,26.0,4487,24392,2025-03-03
Kolkata,Fashion,T-Shirt,2.0,6378,12756,2025-02-06
Pune,Accessories,Keyboard,9.0,2283,20547,2025-10-07
Mysuru,Accessories,Headphones,25.0,1081,27025,2025-03-08
Pune,Fashion,Jeans,19.0,1447,27493,2025-06-18
Mumbai,Fashion,Jeans,2.0,2702,5404,2025-08-03
Mysuru,Electronics,Laptop,8.0,5585,44680,2025-04-23
Mumbai,Home Appliances,Mixer,15.0,4851,13722,2025-01-01
Surat,Home Appliances,Air Cooler,2.0,952,1904,2025-05-15
Chennai,Electronics,Tablet,3.0,2698,8094,2025-09-08
Ahmedabad,Home Appliances,Fan,22.0,3328,7801,2025-05-23
Delhi,Accessories,Headphones,3.0,4124,12372,2025-01-25
Lucknow,Home Appliances,Air Cooler,2.0,4800,9600,2025-08-28
Bhopal,Fashion,Watch,25.0,4465,98359,2025-08-01
Delhi,Electronics,Smartphone,7.0,7537,52759,2025-12-11
Mysuru,Home Appliances,Mixer,20.0,3797,33440,2025-08-07
Patna,Fashion,Jeans,30.0,3749,112470,2025-06-16
Pune,Electronics,Camera,23.0,7814,104916,2025-02-05
Lucknow,Accessories,Speaker,21.0,3142,53522,2025-09-26
Kochi,Fashion,T-Shirt,16.0,3022,48352,2025-11-07
Chennai,Fashion,T-Shirt,10.0,7900,79000,2025-12-28
Mysuru,Fashion,T-Shirt,34.0,315,10710,2025-04-19
Mumbai,Fashion,T-Shirt,14.0,6140,85960,2025-09-17
Chennai,Electronics,Smartphone,2.0,7763,15526,2025-02-10
Mysuru,Electronics,Tablet,7.0,7478,52346,2025-09-24
Ahmedabad,Fashion,Shoes,35.0,5168,180880,2025-04-22
Jaipur,Fashion,Watch,7.0,920,6440,2025-08-02
Mumbai,Electronics,Smartphone,26.0,2412,62712,2025-03-24
Mumbai,Electronics,Smartphone,35.0,3274,62557,2025-11-12
Lucknow,Accessories,Mouse,3.0,3308,9924,2025-08-01
Ahmedabad,Fashion,T-Shirt,2.0,5265,10530,2025-08-19
Patna,Fashion,Jeans,17.0,2957,50269,2025-09-04
Bengaluru,Home Appliances,Fan,9.0,3226,29034,2025-12-11
Kochi,Home Appliances,Mixer,32.0,420,13440,2025-06-19
Surat,Electronics,Camera,35.0,7962,68098,2025-08-26
Mysuru,Home Appliances,Air Cooler,10.0,5750,57500,2025-12-12
Kochi,Accessories,Mouse,9.0,2168,19512,2025-03-20
Kolkata,Fashion,Jeans,35.0,7628,34083,2025-12-04
Delhi,Electronics,Monitor,3.0,4807,14421,2025-02-18
Hyderabad,Fashion,T-Shirt,33.0,505,16665,2025-10-04
Chennai,Home Appliances,Air Cooler,26.0,2152,30062,2025-09-19
Hyderabad,Accessories,Mouse,1.0,671,671,2025-12-17
Mumbai,Home Appliances,Air Cooler,26.0,7423,21678,2025-02-01
Surat,Home Appliances,Mixer,24.0,4997,102451,2025-09-18
Lucknow,Home Appliances,Fan,6.0,2494,14964,2025-01-08
Delhi,Accessories,Headphones,16.0,6122,89581,2025-06-24
Ahmedabad,Fashion,Shoes,18.0,3149,56682,2025-09-04
Surat,Fashion,Watch,19.0,893,16967,2025-02-11
Pune,Accessories,Mouse,21.0,3360,70560,2025-04-05
Pune,Accessories,Mouse,13.0,4241,55133,2025-03-09
Bhopal,Fashion,Watch,34.0,7209,134337,2025-06-14
Jaipur,Electronics,Monitor,30.0,1471,44130,2025-04-11
Kochi,Home Appliances,Mixer,7.0,345,2415,2025-04-11
Jaipur,Accessories,Headphones,1.0,1514,1514,2025-12-21
Kochi,Accessories,Speaker,15.0,6107,91605,2025-12-21
Chennai,Accessories,Speaker,37.0,5799,214563,2025-06-15
Lucknow,Electronics,Laptop,29.0,1624,47096,2025-02-28
Jaipur,Fashion,Jeans,36.0,7216,200567,2025-02-11
Ahmedabad,Fashion,Jeans,8.0,3087,24696,2025-05-03
Mysuru,Accessories,Keyboard,24.0,1930,46320,2025-06-14
Surat,Fashion,Jeans,11.0,1187,13057,2025-07-08
Chennai,Accessories,Mouse,29.0,4624,4824,2025-01-11
Delhi,Electronics,Camera,15.0,5619,84285,2025-05-13
Kolkata,Electronics,Monitor,20.0,7939,61158,2025-09-01
Pune,Accessories,Mouse,7.0,1256,8792,2025-11-23
Hyderabad,Fashion,Jeans,8.0,7370,58960,2025-09-07
Pune,Accessories,Headphones,28.0,4641,59479,2025-02-07
Kolkata,Fashion,Watch,19.0,911,17309,2025-12-21
Mumbai,Fashion,T-Shirt,8.0,7606,60848,2025-04-11
Kolkata,Accessories,Keyboard,8.0,7385,59080,2025-10-17
Jaipur,Home Appliances,Fan,6.0,7685,46110,2025-04-12
Mysuru,Accessories,Speaker,36.0,4874,175464,2025-12-05
Lucknow,Accessories,Mouse,12.0,5656,67872,2025-04-07
Ahmedabad,Home Appliances,Mixer,5.0,4372,21860,2025-11-06
Chennai,Fashion,T-Shirt,31.0,4989,134219,2025-05-21
Lucknow,Fashion,T-Shirt,29.0,775,22475,2025-07-27
Mumbai,Home Appliances,Air Cooler,33.0,3788,64234,2025-10-10
Delhi,Home Appliances,Mixer,23.0,1939,44597,2025-03-09
Chennai,Accessories,Keyboard,23.0,7737,177951,2025-09-22
Mumbai,Electronics,Monitor,13.0,4713,39670,2025-10-10
Jaipur,Home Appliances,Air Cooler,24.0,7435,76959,2025-11-15
Kolkata,Fashion,Watch,30.0,4519,135570,2025-10-14
Kochi,Accessories,Headphones,14.0,5683,79562,2025-11-13
Jaipur,Fashion,Watch,13.0,6093,79209,2025-07-25
Patna,Home Appliances,Fan,12.0,5224,62688,2025-12-25
Lucknow,Electronics,Tablet,6.0,3913,23478,2025-10-14
Lucknow,Accessories,Speaker,8.0,6622,52976,2025-10-18
Ahmedabad,Electronics,Laptop,38.0,1779,67602,2025-06-24
Mysuru,Home Appliances,Air Cooler,2.0,7133,14266,2025-07-21
Delhi,Home Appliances,Fan,35.0,6059,187849,2025-06-26
Mysuru,Fashion,Watch,5.0,5351,26755,2025-02-02
Bengaluru,Accessories,Mouse,38.0,5642,203972,2025-03-13
Mumbai,Fashion,Jeans,12.0,7271,87252,2025-10-10
Surat,Home Appliances,Mixer,10.0,6489,41131,2025-07-14
Surat,Fashion,Jeans,19.0,7738,110535,2025-09-18
Mysuru,Home Appliances,Fan,17.0,192,3264,2025-05-03
Patna,Electronics,Smartphone,32.0,1408,45056,2025-11-06
Chennai,Home Appliances,Air Cooler,9.0,441,3969,2025-03-08
Bhopal,Electronics,Tablet,20.0,5804,116080,2025-10-01
Patna,Home Appliances,Mixer,2.0,3898,7796,2025-01-07
Chennai,Accessories,Speaker,37.0,5533,204721,2025-08-19
Patna,Home Appliances,Air Cooler,33.0,7860,101175,2025-04-28
Mysuru,Fashion,T-Shirt,39.0,229,8931,2025-05-11
Kolkata,Accessories,Headphones,21.0,3647,76587,2025-08-04
Pune,Fashion,Watch,14.0,1638,22932,2025-10-17
Kolkata,Home Appliances,Air Cooler,36.0,464,16704,2025-08-22
Delhi,Accessories,Mouse,21.0,1498,31458,2025-06-24
Kolkata,Accessories,Speaker,10.0,3332,33320,2025-07-19
Bhopal,Electronics,Tablet,30.0,2062,61860,2025-02-18
Surat,Accessories,Keyboard,28.0,4095,114660,2025-06-14
Mumbai,Accessories,Keyboard,8.0,741,5928,2025-08-07
Delhi,Fashion,Jeans,3.0,2836,8508,2025-04-11
Bengaluru,Fashion,T-Shirt,21.0,4579,65074,2025-01-27
Patna,Home Appliances,Fan,11.0,2002,22022,2025-07-19
Hyderabad,Electronics,Tablet,16.0,7608,84919,2025-06-20
Bhopal,Accessories,Mouse,24.0,6957,157723,2025-07-04
Patna,Accessories,Mouse,31.0,7282,56214,2025-05-08
Jaipur,Home Appliances,Air Cooler,33.0,1253,17771,2025-11-15
Surat,Fashion,Shoes,19.0,7846,149074,2025-06-17
Delhi,Fashion,Shoes,9.0,5592,50328,2025-07-26
Ahmedabad,Home Appliances,Fan,20.0,3038,60760,2025-10-07
Mysuru,Accessories,Speaker,8.0,1637,13096,2025-04-11
Mysuru,Accessories,Keyboard,20.0,4829,96580,2025-11-16
Kolkata,Home Appliances,Mixer,10.0,5394,53940,2025-10-13
Kolkata,Electronics,Camera,10.0,7246,72460,2025-01-14
Patna,Fashion,Watch,26.0,5532,143832,2025-04-05
Patna,Accessories,Speaker,38.0,7595,106550,2025-09-05
Hyderabad,Home Appliances,Air Cooler,1.0,5118,5118,2025-04-21
Surat,Accessories,Headphones,32.0,4774,99815,2025-07-25
Lucknow,Home Appliances,Fan,5.0,1700,8500,2025-07-17
Patna,Accessories,Keyboard,24.0,6907,73392,2025-05-25
Ahmedabad,Electronics,Monitor,27.0,2924,28896,2025-05-02
Surat,Home Appliances,Mixer,14.0,1232,17248,2025-12-18
Mumbai,Home Appliances,Fan,30.0,3133,93990,2025-03-01
Bengaluru,Accessories,Speaker,15.0,3138,47070,2025-12-24
Jaipur,Home Appliances,Fan,6.0,2485,14910,2025-11-02
Jaipur,Electronics,Smartphone,30.0,3398,41595,2025-09-04
Surat,Home Appliances,Fan,10.0,4310,43100,2025-01-01
Hyderabad,Electronics,Laptop,10.0,2505,25050,2025-06-04
Surat,Home Appliances,Air Cooler,30.0,3480,41385,2025-12-01
Mysuru,Fashion,T-Shirt,30.0,5559,14776,2025-07-08
Hyderabad,Home Appliances,Fan,19.0,825,15675,2025-05-08
Mumbai,Accessories,Headphones,32.0,1003,32096,2025-12-09
Delhi,Electronics,Camera,14.0,7210,31218,2025-05-20
Kochi,Home Appliances,Air Cooler,18.0,1469,26442,2025-03-22
Chennai,Home Appliances,Mixer,1.0,873,873,2025-06-22
Mumbai,Fashion,T-Shirt,14.0,1336,18704,2025-06-22
Ahmedabad,Fashion,Watch,21.0,6050,127050,2025-03-16
Kolkata,Home Appliances,Fan,4.0,195,780,2025-11-02
Jaipur,Fashion,Shoes,16.0,5983,12273,2025-04-04
Bengaluru,Accessories,Speaker,40.0,4609,94767,2025-02-16
Ahmedabad,Home Appliances,Fan,19.0,7885,115436,2025-05-04
Patna,Fashion,Watch,32.0,5071,162272,2025-04-15
Chennai,Electronics,Smartphone,2.0,1840,3680,2025-07-06
Mumbai,Home Appliances,Air Cooler,2.0,2111,4222,2025-06-03
Kochi,Home Appliances,Mixer,21.0,7344,87791,2025-01-04
Hyderabad,Electronics,Tablet,33.0,6474,112499,2025-12-26
Mysuru,Home Appliances,Mixer,25.0,257,6425,2025-06-19
Chennai,Fashion,Watch,16.0,6957,111312,2025-04-15
Jaipur,Accessories,Speaker,28.0,7095,79891,2025-05-03
Lucknow,Fashion,Shoes,33.0,964,31812,2025-02-10
Pune,Fashion,Watch,12.0,6298,75576,2025-05-02
Bengaluru,Fashion,T-Shirt,18.0,343,6174,2025-12-23
Pune,Home Appliances,Air Cooler,2.0,196,392,2025-11-01
Jaipur,Electronics,Laptop,39.0,4227,164853,2025-08-11
Patna,Electronics,Camera,14.0,6262,3368,2025-01-07
Pune,Electronics,Camera,2.0,7622,15244,2025-04-22
Mumbai,Accessories,Mouse,3.0,7410,22230,2025-09-20
Mysuru,Electronics,Monitor,27.0,3415,26538,2025-05-24
Bhopal,Accessories,Keyboard,40.0,4422,8670,2025-01-01
Hyderabad,Accessories,Mouse,26.0,6162,87221,2025-03-13
Mysuru,Fashion,Jeans,3.0,4702,14106,2025-04-25
Surat,Electronics,Laptop,8.0,4842,38736,2025-06-04
Bhopal,Home Appliances,Fan,2.0,3012,6024,2025-04-02
Ahmedabad,Electronics,Monitor,35.0,4201,147035,2025-06-01
Surat,Electronics,Laptop,3.0,2936,8808,2025-03-02
Jaipur,Electronics,Smartphone,13.0,5810,75530,2025-04-16
Chennai,Electronics,Monitor,21.0,6478,136038,2025-12-20
Jaipur,Fashion,Watch,2.0,4764,9528,2025-05-15
Kochi,Electronics,Tablet,29.0,3426,99354,2025-06-14
Pune,Fashion,Jeans,35.0,3438,120330,2025-01-28
Jaipur,Accessories,Mouse,3.0,2421,7263,2025-03-17
Kochi,Home Appliances,Air Cooler,7.0,3127,21889,2025-02-11
Ahmedabad,Electronics,Laptop,14.0,7001,95076,2025-08-02
Mumbai,Home Appliances,Mixer,23.0,3555,81765,2025-10-15
Mysuru,Fashion,Watch,23.0,555,12765,2025-11-04
Bengaluru,Accessories,Keyboard,17.0,1143,19431,2025-07-01
Chennai,Home Appliances,Air Cooler,18.0,2964,53352,2025-05-07
Mysuru,Accessories,Mouse,34.0,5164,128363,2025-02-19
Ahmedabad,Home Appliances,Air Cooler,31.0,6985,198409,2025-08-19
Delhi,Electronics,Smartphone,20.0,5510,29831,2025-10-19
Lucknow,Fashion,Watch,23.0,6423,147729,2025-12-03
Kochi,Electronics,Laptop,22.0,3353,73766,2025-12-15
Mysuru,Fashion,Jeans,30.0,5903,48152,2025-12-08
Chennai,Electronics,Tablet,13.0,7624,54315,2025-04-16
Kochi,Electronics,Laptop,29.0,7604,143780,2025-01-10
Chennai,Accessories,Keyboard,21.0,3903,81963,2025-02-05
Hyderabad,Accessories,Mouse,31.0,2439,75609,2025-10-21
Patna,Electronics,Camera,2.0,221,442,2025-12-18
Delhi,Fashion,Watch,28.0,3715,104020,2025-04-20
Lucknow,Fashion,Jeans,40.0,7324,160685,2025-07-16
Lucknow,Electronics,Tablet,30.0,1932,57960,2025-05-14
Patna,Fashion,Shoes,36.0,509,18324,2025-10-15
Surat,Fashion,Jeans,28.0,1512,4413,2025-12-12
Hyderabad,Fashion,Watch,37.0,1874,7448,2025-06-12
Mumbai,Accessories,Headphones,2.0,3641,7282,2025-07-19
Jaipur,Accessories,Mouse,24.0,2855,46317,2025-05-28
Hyderabad,Fashion,Jeans,24.0,2927,70248,2025-05-25
Chennai,Home Appliances,Air Cooler,22.0,6625,74572,2025-07-17
Bhopal,Electronics,Smartphone,14.0,472,6608,2025-04-24
Kolkata,Accessories,Headphones,30.0,5568,167040,2025-10-07
Pune,Home Appliances,Mixer,22.0,3483,76626,2025-04-01
Mumbai,Home Appliances,Mixer,30.0,3558,106740,2025-09-23
Chennai,Electronics,Camera,7.0,4707,32949,2025-01-08
Lucknow,Fashion,Jeans,28.0,6149,33834,2025-02-25
Bhopal,Home Appliances,Mixer,31.0,7023,189758,2025-07-08
Kochi,Home Appliances,Air Cooler,23.0,3160,72680,2025-05-24
Jaipur,Accessories,Headphones,10.0,1606,16060,2025-11-22
Patna,Electronics,Tablet,14.0,6741,94374,2025-03-07
Bengaluru,Accessories,Mouse,38.0,599,22762,2025-12-28
Surat,Home Appliances,Mixer,19.0,2217,23563,2025-07-22
Bengaluru,Accessories,Mouse,10.0,5785,57850,2025-03-05
Mumbai,Fashion,Jeans,40.0,2053,69071,2025-12-23
Delhi,Accessories,Headphones,1.0,2285,2285,2025-08-25
Chennai,Accessories,Speaker,17.0,3721,63257,2025-04-17
Kolkata,Fashion,Watch,8.0,3310,26480,2025-11-21
Pune,Accessories,Keyboard,29.0,2663,77227,2025-06-21
Kolkata,Electronics,Laptop,18.0,4826,86868,2025-10-08
Pune,Fashion,Jeans,34.0,4062,138108,2025-07-16
Pune,Home Appliances,Air Cooler,21.0,5951,124971,2025-04-20
Ahmedabad,Accessories,Speaker,37.0,5437,21839,2025-06-25
Patna,Home Appliances,Fan,39.0,6600,142614,2025-05-04
Hyderabad,Fashion,Jeans,14.0,4859,68026,2025-05-23
Kochi,Home Appliances,Mixer,29.0,2178,63162,2025-10-24
Bengaluru,Fashion,Shoes,13.0,247,3211,2025-11-16
Ahmedabad,Fashion,Jeans,29.0,7026,30262,2025-05-17
Lucknow,Accessories,Headphones,27.0,2722,73494,2025-02-13
Hyderabad,Home Appliances,Fan,21.0,5553,116613,2025-01-18
Ahmedabad,Fashion,T-Shirt,32.0,1351,43232,2025-02-05
Bhopal,Electronics,Laptop,1.0,2866,2866,2025-03-21
Kochi,Accessories,Mouse,6.0,1243,7458,2025-03-07
Patna,Accessories,Speaker,13.0,1408,18304,2025-08-02
Hyderabad,Fashion,T-Shirt,22.0,1101,24222,2025-08-26
Pune,Fashion,T-Shirt,29.0,1967,57043,2025-07-27
Mumbai,Fashion,Shoes,7.0,7233,6347,2025-02-23
Mumbai,Electronics,Smartphone,24.0,5050,121200,2025-07-27
Delhi,Home Appliances,Fan,37.0,4156,129695,2025-03-16
Hyderabad,Home Appliances,Fan,37.0,2288,30063,2025-12-08
Mysuru,Accessories,Mouse,20.0,7507,150140,2025-11-18
Mysuru,Accessories,Speaker,20.0,464,9280,2025-02-03
Chennai,Accessories,Keyboard,35.0,1094,38290,2025-03-23
Lucknow,Accessories,Mouse,7.0,2614,18298,2025-12-02
Patna,Fashion,Shoes,33.0,2263,74679,2025-08-01
Chennai,Home Appliances,Fan,32.0,5264,168448,2025-05-10
Bengaluru,Electronics,Laptop,38.0,1477,56126,2025-03-13
Hyderabad,Electronics,Monitor,29.0,3417,99093,2025-04-23
Hyderabad,Accessories,Headphones,18.0,3357,60426,2025-12-24
Bhopal,Accessories,Mouse,21.0,5320,15580,2025-02-26
Delhi,Fashion,Shoes,15.0,6123,91845,2025-01-22
Mumbai,Home Appliances,Air Cooler,31.0,2695,74258,2025-12-22
Surat,Home Appliances,Air Cooler,11.0,2552,28072,2025-05-06
Ahmedabad,Home Appliances,Mixer,20.0,2418,14041,2025-04-18
Delhi,Fashion,Shoes,15.0,265,3975,2025-01-12
Patna,Fashion,Watch,36.0,6556,76114,2025-04-07
Ahmedabad,Fashion,Watch,12.0,4950,12130,2025-12-22
Jaipur,Accessories,Headphones,5.0,7737,38685,2025-08-13
Mumbai,Electronics,Tablet,27.0,7923,77876,2025-12-05
Pune,Electronics,Monitor,37.0,1731,64047,2025-12-06
Delhi,Accessories,Mouse,35.0,7083,25372,2025-05-11
Bengaluru,Home Appliances,Fan,25.0,730,18250,2025-12-11
Lucknow,Electronics,Monitor,23.0,5730,131790,2025-08-26
Chennai,Fashion,Jeans,29.0,1477,42833,2025-08-16
Bengaluru,Electronics,Camera,26.0,6407,68622,2025-11-22
Chennai,Electronics,Camera,8.0,6589,52712,2025-01-25
Hyderabad,Accessories,Mouse,22.0,2790,61380,2025-11-20
Hyderabad,Electronics,Camera,20.0,4111,75370,2025-02-05
Lucknow,Home Appliances,Fan,38.0,5746,138116,2025-06-28
Bhopal,Fashion,Shoes,4.0,6796,27184,2025-08-28
