City,Category,Product,Quantity_Sold,Unit_Price,Total_Revenue,Sale_Date
Ahmedabad,Accessories,Mouse,30.0,4609,138270,2025-06-09
Jaipur,Fashion,Jeans,29.0,14186,411394,2025-10-21
Kolkata,Home Appliances,Air Cooler,104.0,3406,354224,2025-01-13
Lucknow,Electronics,Smartphone,12.0,11785,141420,2025-03-03
Ahmedabad,Home Appliances,Mixer,33.0,1498,49434,2025-09-09
Kochi,Fashion,Shoes,19.0,14265,271035,2025-07-09
Mumbai,Fashion,Jeans,53.0,5305,281165,2025-03-17
Patna,Fashion,T-Shirt,80.0,1054,84320,2025-10-21
Chennai,Fashion,Shoes,71.0,7904,561184,2025-07-06
Patna,Electronics,Smartphone,78.0,11874,926172,2025-02-03
Mumbai,Electronics,Tablet,105.0,13031,1368255,2025-03-18
Mysuru,Office,Backpack,93.0,3131,291183,2025-03-18
Delhi,Fashion,Jeans,101.0,343,34643,2025-06-28
Delhi,Accessories,Headphones,65.0,8465,550225,2025-01-13
Kochi,Fashion,T-Shirt,61.0,2754,167994,2025-03-08
Chennai,Home Appliances,Fan,74.0,13031,964294,2025-05-15
Delhi,Office,Printer,91.0,2000,182000,2025-12-08
Hyderabad,Home Appliances,Mixer,9.0,6383,57447,2025-03-01
Jaipur,Office,Backpack,87.0,12557,1092459,2025-07-18
Lucknow,Office,Backpack,83.0,8714,723262,2025-06-26
Hyderabad,Home Appliances,Air Cooler,108.0,12477,1347516,2025-07-25
Patna,Home Appliances,Fan,22.0,8443,185746,2025-08-05
Hyderabad,Electronics,Smartphone,10.0,10027,100270,2025-06-27
Hyderabad,Electronics,Monitor,116.0,6956,806896,2025-07-13
Bengaluru,Accessories,Headphones,41.0,8182,335462,2025-04-25
Kochi,Fashion,Watch,100.0,10660,1066000,2025-03-15
Chennai,Home Appliances,Air Cooler,18.0,10834,195012,2025-05-13
Ahmedabad,Fashion,T-Shirt,116.0,3920,454720,2025-08-09
Ahmedabad,Office,Backpack,92.0,7821,719532,2025-06-07
Mysuru,Fashion,Watch,7.0,4220,29540,2025-03-21
Mysuru,Electronics,Tablet,48.0,1070,51360,2025-06-15
Kochi,Office,Backpack,10.0,10001,100010,2025-05-12
Kolkata,Home Appliances,Air Cooler,62.0,863,53506,2025-08-03
Mumbai,Accessories,Keyboard,40.0,8502,340080,2025-03-01
Surat,Fashion,Shoes,8.0,604,4832,2025-09-07
Patna,Home Appliances,Fan,4.0,7545,30180,2025-07-11
Kolkata,Home Appliances,Fan,45.0,10387,467415,2025-06-10
Ahmedabad,Electronics,Monitor,75.0,2220,166500,2025-08-25
Bhopal,Office,Printer,86.0,12968,1115248,2025-09-24
Surat,Home Appliances,Air Cooler,9.0,2712,24408,2025-07-11
Lucknow,Office,Backpack,19.0,2529,48051,2025-04-03
Hyderabad,Office,Backpack,51.0,3808,194208,2025-01-02
Pune,Electronics,Smartphone,25.0,7054,176350,2025-10-07
Bengaluru,Fashion,Watch,71.0,9509,675139,2025-05-07
Ahmedabad,Electronics,Smartphone,110.0,813,89430,2025-05-24
Mumbai,Electronics,Smartphone,60.0,2913,174780,2025-11-16
Bhopal,Electronics,Camera,104.0,14935,1553240,2025-06-20
Mysuru,Accessories,Speaker,34.0,9654,328236,2025-09-18
Kochi,Accessories,Mouse,68.0,2749,186932,2025-11-22
Mysuru,Home Appliances,Air Cooler,88.0,4770,419760,2025-10-25
Hyderabad,Fashion,Jeans,105.0,564,59220,2025-07-16
Lucknow,Accessories,Mouse,64.0,12066,772224,2025-07-02
Chennai,Accessories,Mouse,14.0,13701,191814,2025-03-18
Jaipur,Fashion,Jeans,60.0,2710,162600,2025-02-23
Lucknow,Home Appliances,Fan,53.0,12365,655345,2025-07-14
Ahmedabad,Accessories,Mouse,11.0,4173,45903,2025-03-20
Pune,Electronics,Tablet,119.0,14770,1757630,2025-01-14
Kolkata,Office,Printer,54.0,7952,429408,2025-01-11
Lucknow,Electronics,Tablet,31.0,8171,253301,2025-08-13
Chennai,Fashion,Watch,56.0,14117,790552,2025-04-10
Lucknow,Home Appliances,Mixer,44.0,2808,123552,2025-10-11
Bhopal,Office,Printer,13.0,1545,20085,2025-02-26
Mysuru,Electronics,Smartphone,70.0,7221,505470,2025-08-03
Delhi,Fashion,T-Shirt,1.0,7920,7920,2025-03-02
Surat,Accessories,Mouse,87.0,11433,994671,2025-12-12
Mumbai,Home Appliances,Mixer,6.0,2906,17436,2025-05-11
Kochi,Electronics,Monitor,11.0,847,9317,2025-10-01
Hyderabad,Fashion,Jeans,115.0,6603,759345,2025-08-04
Kochi,Home Appliances,Fan,79.0,13910,1098890,2025-09-03
Kochi,Home Appliances,Fan,18.0,1264,22752,2025-08-20
Mumbai,Accessories,Keyboard,83.0,12915,1071945,2025-12-17
Kochi,Office,Printer,89.0,4848,431472,2025-01-13
Jaipur,Accessories,Keyboard,89.0,7944,707016,2025-08-12
Patna,Accessories,Mouse,84.0,11761,987924,2025-07-14
Ahmedabad,Fashion,Shoes,86.0,5551,477386,2025-04-08
Mysuru,Fashion,Jeans,5.0,1501,7505,2025-01-19
Bhopal,Electronics,Smartphone,14.0,7555,105770,2025-03-05
Lucknow,Electronics,Tablet,99.0,5651,559449,2025-12-11
Surat,Fashion,Watch,56.0,6915,387240,2025-02-21
Mysuru,Home Appliances,Air Cooler,76.0,5156,391856,2025-12-07
Kolkata,Office,Printer,47.0,2764,129908,2025-07-07
Delhi,Electronics,Laptop,5.0,13980,69900,2025-05-13
Kolkata,Office,Backpack,85.0,6712,570520,2025-12-28
Pune,Office,Printer,105.0,5556,583380,2025-12-23
Pune,Accessories,Keyboard,1.0,14440,14440,2025-03-09
Mysuru,Electronics,Camera,113.0,5681,641953,2025-03-02
Mysuru,Fashion,Jeans,66.0,10094,666204,2025-08-09
Kolkata,Fashion,Jeans,54.0,829,44766,2025-01-21
Patna,Accessories,Mouse,44.0,244,10736,2025-02-16
Surat,Home Appliances,Mixer,28.0,2621,73388,2025-06-22
Lucknow,Home Appliances,Fan,68.0,6601,448868,2025-09-19
Bengaluru,Home Appliances,Mixer,56.0,12810,717360,2025-12-26
Hyderabad,Office,Backpack,69.0,12582,868158,2025-08-02
Mumbai,Accessories,Headphones,53.0,9855,522315,2025-11-26
Chennai,Office,Backpack,119.0,7794,927486,2025-10-19
Kochi,Accessories,Keyboard,58.0,4536,263088,2025-05-21
Hyderabad,Electronics,Smartphone,86.0,9695,833770,2025-05-13
Ahmedabad,Electronics,Monitor,30.0,864,25920,2025-04-27
Patna,Fashion,Watch,1.0,7245,7245,2025-01-03
Patna,Accessories,Speaker,3.0,8420,25260,2025-12-26
Surat,Accessories,Headphones,64.0,9705,621120,2025-04-18
Jaipur,Home Appliances,Fan,100.0,2098,209800,2025-04-13
Surat,Accessories,Keyboard,70.0,10949,766430,2025-04-01
Bengaluru,Office,Printer,43.0,10797,464271,2025-04-16
Delhi,Electronics,Smartphone,120.0,12478,1497360,2025-12-09
Bhopal,Accessories,Mouse,54.0,2851,153954,2025-07-07
Jaipur,Fashion,Shoes,13.0,12735,165555,2025-05-10
Mumbai,Home Appliances,Air Cooler,9.0,1448,13032,2025-03-28
Mumbai,Electronics,Smartphone,9.0,12957,116613,2025-05-06
Jaipur,Office,Backpack,16.0,8399,134384,2025-09-15
Mumbai,Electronics,Camera,86.0,10265,882790,2025-05-26
Chennai,Accessories,Headphones,46.0,3090,142140,2025-07-26
Patna,Home Appliances,Fan,93.0,498,46314,2025-10-26
Jaipur,Electronics,Laptop,21.0,2588,54348,2025-06-06
Bengaluru,Home Appliances,Mixer,62.0,12607,781634,2025-11-12
Patna,Accessories,Speaker,102.0,12598,1284996,2025-07-04
Surat,Home Appliances,Fan,28.0,2944,82432,2025-04-20
Ahmedabad,Office,Printer,96.0,3915,375840,2025-11-25
Chennai,Home Appliances,Fan,50.0,5479,273950,2025-11-12
Kolkata,Electronics,Laptop,58.0,3281,190298,2025-01-19
Kochi,Electronics,Tablet,84.0,5749,482916,2025-07-24
Kochi,Electronics,Tablet,111.0,7793,865023,2025-02-05
Delhi,Electronics,Monitor,67.0,9398,629666,2025-02-19
Kolkata,Office,Backpack,71.0,9237,655827,2025-12-25
Chennai,Electronics,Monitor,104.0,732,76128,2025-11-11
Hyderabad,Accessories,Speaker,38.0,837,31806,2025-02-02
Kolkata,Fashion,Shoes,105.0,6419,673995,2025-03-09
Hyderabad,Office,Printer,68.0,6160,418880,2025-02-16
Delhi,Accessories,Speaker,3.0,628,1884,2025-05-11
Kochi,Electronics,Smartphone,120.0,8800,1056000,2025-10-20
Kolkata,Electronics,Tablet,15.0,1759,26385,2025-05-25
Patna,Accessories,Headphones,24.0,9643,231432,2025-04-19
Patna,Electronics,Smartphone,7.0,4730,33110,2025-05-27
Bhopal,Home Appliances,Air Cooler,117.0,14277,1670409,2025-02-26
Mysuru,Home Appliances,Air Cooler,112.0,11512,1289344,2025-09-10
Mysuru,Home Appliances,Air Cooler,39.0,1845,71955,2025-07-25
Surat,Electronics,Tablet,118.0,14584,1720912,2025-07-03
Mumbai,Accessories,Mouse,95.0,1052,99940,2025-03-03
Ahmedabad,Home Appliances,Mixer,14.0,14804,207256,2025-08-02
Lucknow,Accessories,Speaker,70.0,1951,136570,2025-05-06
Surat,Home Appliances,Mixer,11.0,5673,62403,2025-03-06
Bengaluru,Home Appliances,Air Cooler,111.0,1901,211011,2025-11-26
Bhopal,Office,Printer,94.0,11802,1109388,2025-03-06
Mysuru,Home Appliances,Mixer,53.0,286,15158,2025-11-17
Pune,Accessories,Keyboard,64.0,9171,586944,2025-04-02
Kolkata,Fashion,Watch,25.0,13717,342925,2025-09-10
Hyderabad,Fashion,Watch,76.0,6942,527592,2025-10-10
Lucknow,Fashion,T-Shirt,91.0,7084,644644,2025-05-21
Bhopal,Office,Printer,15.0,6844,102660,2025-10-07
Mumbai,Accessories,Keyboard,74.0,3220,238280,2025-11-19
Bhopal,Fashion,Jeans,92.0,858,78936,2025-04-08
Hyderabad,Electronics,Laptop,88.0,6667,586696,2025-03-07
Mumbai,Electronics,Monitor,1.0,10879,10879,2025-04-23
Delhi,Electronics,Camera,14.0,5792,81088,2025-04-15
Pune,Fashion,T-Shirt,112.0,6241,698992,2025-06-14
Kochi,Home Appliances,Air Cooler,36.0,7464,268704,2025-11-07
Surat,Fashion,Jeans,50.0,5986,299300,2025-04-28
Hyderabad,Fashion,Watch,63.0,4687,295281,2025-07-02
Mysuru,Electronics,Camera,60.0,2798,167880,2025-01-26
Mumbai,Electronics,Camera,68.0,4936,335648,2025-04-14
Patna,Accessories,Keyboard,37.0,4776,176712,2025-03-14
Lucknow,Electronics,Camera,101.0,12694,1282094,2025-09-03
Chennai,Office,Backpack,39.0,10755,419445,2025-04-15
Chennai,Accessories,Speaker,50.0,4617,230850,2025-03-16
Ahmedabad,Office,Printer,3.0,12996,38988,2025-04-21
Mumbai,Office,Printer,71.0,8550,607050,2025-11-05
Hyderabad,Accessories,Mouse,67.0,4374,293058,2025-12-04
Lucknow,Home Appliances,Fan,96.0,6814,654144,2025-01-03
Chennai,Electronics,Smartphone,116.0,4833,560628,2025-05-26
Surat,Home Appliances,Air Cooler,74.0,13290,983460,2025-09-06
Bhopal,Office,Printer,20.0,520,10400,2025-06-25
Chennai,Home Appliances,Fan,73.0,5791,422743,2025-01-16
Pune,Fashion,T-Shirt,94.0,5219,490586,2025-12-25
Surat,Accessories,Mouse,76.0,3468,263568,2025-11-13
Ahmedabad,Home Appliances,Air Cooler,73.0,6047,441431,2025-02-13
Kochi,Home Appliances,Mixer,114.0,4212,480168,2025-06-02
Kolkata,Accessories,Mouse,61.0,12634,770674,2025-04-18
Mumbai,Office,Printer,56.0,9414,527184,2025-01-23
Kochi,Electronics,Monitor,115.0,2444,281060,2025-04-14
Mumbai,Electronics,Smartphone,60.0,6956,417360,2025-09-24
Bhopal,Electronics,Monitor,57.0,11970,682290,2025-03-08
Bengaluru,Fashion,Jeans,48.0,1786,85728,2025-01-09
Mysuru,Home Appliances,Fan,16.0,4794,76704,2025-11-19
Mumbai,Office,Printer,12.0,5783,69396,2025-04-20
Surat,Electronics,Tablet,102.0,10002,1020204,2025-09-24
Delhi,Fashion,T-Shirt,61.0,11488,700768,2025-05-18
Mumbai,Electronics,Camera,105.0,3744,393120,2025-07-11
Bengaluru,Electronics,Monitor,75.0,3957,296775,2025-10-09
Bhopal,Office,Backpack,120.0,6047,725640,2025-08-18
Bengaluru,Fashion,T-Shirt,95.0,1797,170715,2025-11-19
Bhopal,Accessories,Keyboard,23.0,13672,314456,2025-03-08
Delhi,Electronics,Smartphone,26.0,13754,357604,2025-04-07
Lucknow,Accessories,Speaker,8.0,11040,88320,2025-08-08
Kolkata,Fashion,T-Shirt,16.0,12090,193440,2025-12-07
Mysuru,Accessories,Speaker,20.0,11470,229400,2025-02-27
Bengaluru,Fashion,Watch,49.0,324,15876,2025-03-12
Mumbai,Home Appliances,Mixer,88.0,14010,1232880,2025-07-04
Pune,Fashion,Jeans,10.0,2718,27180,2025-07-04
Jaipur,Fashion,Jeans,35.0,11893,416255,2025-09-23
Delhi,Home Appliances,Air Cooler,116.0,9794,1136104,2025-06-15
Pune,Home Appliances,Air Cooler,85.0,9494,806990,2025-04-15
Chennai,Fashion,Watch,36.0,5372,193392,2025-05-20
Jaipur,Electronics,Smartphone,52.0,5042,262184,2025-07-25
Bhopal,Office,Printer,112.0,9725,1089200,2025-02-26
Kochi,Fashion,T-Shirt,30.0,12275,368250,2025-12-18
Bhopal,Electronics,Monitor,62.0,6665,413230,2025-11-19
Patna,Fashion,T-Shirt,67.0,3145,210715,2025-09-08
Lucknow,Fashion,Jeans,117.0,1031,120627,2025-09-28
Kolkata,Home Appliances,Mixer,31.0,9031,279961,2025-09-03
Jaipur,Home Appliances,Air Cooler,12.0,4454,53448,2025-05-11
Kochi,Fashion,Jeans,6.0,7207,43242,2025-08-28
Surat,Fashion,Jeans,103.0,13143,1353729,2025-04-23
Pune,Electronics,Monitor,19.0,10437,198303,2025-08-03
Delhi,Home Appliances,Mixer,95.0,12654,1202130,2025-06-15
Bengaluru,Accessories,Mouse,4.0,742,2968,2025-01-25
Bhopal,Electronics,Laptop,11.0,5483,60313,2025-03-25
Patna,Home Appliances,Mixer,11.0,11471,126181,2025-04-16
Kolkata,Electronics,Camera,101.0,14852,1500052,2025-09-21
Kolkata,Electronics,Monitor,4.0,11983,47932,2025-03-12
Patna,Office,Printer,102.0,8457,862614,2025-11-10
Delhi,Accessories,Mouse,21.0,1593,33453,2025-09-27
Ahmedabad,Home Appliances,Air Cooler,74.0,9047,669478,2025-08-10
Lucknow,Home Appliances,Mixer,20.0,3079,61580,2025-05-17
Pune,Electronics,Tablet,49.0,7882,386218,2025-01-17
Surat,Office,Printer,6.0,10017,60102,2025-01-01
Mumbai,Accessories,Keyboard,49.0,5858,287042,2025-11-11
Lucknow,Accessories,Mouse,68.0,2656,180608,2025-07-13
Chennai,Electronics,Smartphone,53.0,2645,140185,2025-05-17
Kochi,Accessories,Mouse,85.0,1002,85170,2025-06-10
Bengaluru,Fashion,Watch,94.0,886,83284,2025-09-23
Lucknow,Office,Printer,53.0,3606,191118,2025-04-14
Bengaluru,Home Appliances,Air Cooler,59.0,10326,609234,2025-06-26
Mumbai,Home Appliances,Air Cooler,110.0,8815,969650,2025-03-05
Pune,Electronics,Tablet,103.0,969,99807,2025-02-28
Bengaluru,Accessories,Headphones,114.0,9306,1060884,2025-09-24
Ahmedabad,Accessories,Mouse,110.0,10747,1182170,2025-03-18
Patna,Office,Printer,67.0,3376,226192,2025-07-23
Surat,Fashion,T-Shirt,52.0,4587,238524,2025-04-05
Hyderabad,Electronics,Smartphone,90.0,6754,607860,2025-10-22
Chennai,Fashion,Shoes,53.0,5075,268975,2025-03-01
Jaipur,Office,Printer,48.0,12033,577584,2025-12-28
Ahmedabad,Office,Printer,14.0,5272,73808,2025-05-03
Kolkata,Electronics,Camera,38.0,10548,400824,2025-07-06
Pune,Accessories,Mouse,111.0,14510,1610610,2025-01-06
Hyderabad,Fashion,Shoes,44.0,9104,400576,2025-11-06
Hyderabad,Fashion,T-Shirt,86.0,1586,136396,2025-08-13
Kochi,Office,Backpack,111.0,4961,550671,2025-09-19
Mumbai,Home Appliances,Air Cooler,118.0,568,67024,2025-04-24
Delhi,Accessories,Keyboard,72.0,11626,837072,2025-09-17
Kochi,Accessories,Mouse,93.0,2399,223107,2025-08-20
Bengaluru,Electronics,Tablet,5.0,4946,24730,2025-11-21
Kochi,Accessories,Keyboard,27.0,3741,101007,2025-04-25
Kolkata,Accessories,Keyboard,107.0,8821,943847,2025-05-19
Mumbai,Electronics,Camera,94.0,3835,360490,2025-03-26
Ahmedabad,Electronics,Laptop,92.0,10028,922576,2025-08-17
Lucknow,Electronics,Monitor,7.0,10136,70952,2025-04-08
Surat,Electronics,Smartphone,64.0,3751,240064,2025-03-13
Bengaluru,Accessories,Keyboard,6.0,14656,87936,2025-07-28
Jaipur,Electronics,Laptop,118.0,12488,1473584,2025-10-25
Kochi,Office,Backpack,50.0,1761,88050,2025-08-17
Bengaluru,Office,Printer,2.0,3228,6456,2025-04-27
Jaipur,Electronics,Monitor,14.0,5681,79534,2025-07-04
Ahmedabad,Fashion,T-Shirt,32.0,11478,367296,2025-07-11
Bhopal,Office,Backpack,94.0,4847,455618,2025-10-04
Pune,Office,Printer,113.0,10375,1172375,2025-11-07
Hyderabad,Accessories,Mouse,18.0,14714,264852,2025-01-03
Patna,Home Appliances,Mixer,104.0,2218,230672,2025-09-21
Chennai,Home Appliances,Fan,14.0,9034,126476,2025-05-08
Delhi,Office,Backpack,44.0,13930,612920,2025-01-19
Chennai,Office,Printer,22.0,13552,298144,2025-12-06
Ahmedabad,Home Appliances,Air Cooler,65.0,2622,170430,2025-02-08
Hyderabad,Accessories,Mouse,44.0,7052,310288,2025-02-03
Bhopal,Electronics,Tablet,17.0,8714,148138,2025-09-14
Ahmedabad,Electronics,Tablet,81.0,548,44388,2025-06-08
Jaipur,Office,Backpack,56.0,13155,736680,2025-12-02
Kochi,Electronics,Laptop,96.0,2310,221760,2025-07-25
Mysuru,Electronics,Laptop,25.0,14533,363325,2025-01-17
Kochi,Fashion,Shoes,50.0,6718,335900,2025-10-03
Kolkata,Electronics,Camera,20.0,11421,228420,2025-08-03
Mysuru,Fashion,T-Shirt,23.0,12776,293848,2025-04-09
Jaipur,Accessories,Mouse,7.0,13592,95144,2025-07-17
Kochi,Fashion,Watch,74.0,1982,146668,2025-08-21
Lucknow,Office,Backpack,98.0,9397,920906,2025-11-05
Chennai,Fashion,Shoes,38.0,12482,474316,2025-01-04
Chennai,Accessories,Headphones,102.0,8847,902394,2025-08-25
Bhopal,Accessories,Mouse,31.0,8013,248403,2025-11-18
Surat,Home Appliances,Mixer,53.0,955,50615,2025-04-08
Ahmedabad,Accessories,Headphones,7.0,1878,13146,2025-11-12
Lucknow,Electronics,Monitor,106.0,978,103668,2025-09-12
Lucknow,Home Appliances,Air Cooler,9.0,13361,120249,2025-05-10
Patna,Fashion,T-Shirt,92.0,7623,701316,2025-05-19
Lucknow,Fashion,Watch,97.0,9995,969515,2025-12-19
Kochi,Office,Backpack,112.0,12988,1454656,2025-11-10
Bhopal,Home Appliances,Air Cooler,78.0,12643,986154,2025-10-24
Jaipur,Office,Printer,114.0,8755,998070,2025-05-05
Kolkata,Accessories,Speaker,82.0,9518,780476,2025-04-05
Lucknow,Home Appliances,Mixer,38.0,548,20824,2025-09-10
Delhi,Home Appliances,Mixer,23.0,14790,340170,2025-04-04
Lucknow,Fashion,Shoes,100.0,2514,251400,2025-07-13
Jaipur,Home Appliances,Mixer,53.0,10394,550882,2025-12-01
Patna,Office,Printer,51.0,10689,545139,2025-02-15
Chennai,Office,Printer,83.0,7441,617603,2025-03-24
Surat,Accessories,Keyboard,67.0,10140,679380,2025-04-11
Surat,Home Appliances,Fan,84.0,4197,352548,2025-09-05
Bengaluru,Home Appliances,Mixer,108.0,13614,1470312,2025-05-27
Mysuru,Accessories,Speaker,114.0,11072,1262208,2025-02-05
Patna,Home Appliances,Air Cooler,56.0,5792,324352,2025-01-18
Surat,Fashion,Watch,76.0,12702,965352,2025-06-18
Jaipur,Fashion,Watch,85.0,4558,387430,2025-02-26
Mysuru,Office,Backpack,45.0,6867,309015,2025-11-03
Surat,Fashion,T-Shirt,72.0,8095,582840,2025-07-04
Kolkata,Fashion,Jeans,104.0,8859,921336,2025-06-19
Jaipur,Electronics,Tablet,108.0,3346,361368,2025-05-13
Jaipur,Fashion,Jeans,76.0,13246,1006696,2025-05-28
Patna,Accessories,Headphones,110.0,682,75020,2025-03-16
Lucknow,Fashion,T-Shirt,1.0,11139,11139,2025-09-14
Patna,Office,Backpack,9.0,1103,9927,2025-02-27
Kochi,Office,Printer,10.0,1530,15300,2025-11-07
Mumbai,Home Appliances,Fan,106.0,13689,1451034,2025-01-02
Hyderabad,Office,Printer,79.0,10821,854859,2025-05-03
Ahmedabad,Home Appliances,Mixer,110.0,12286,1351460,2025-06-02
Kochi,Office,Printer,111.0,10514,1167054,2025-09-07
Bengaluru,Home Appliances,Fan,83.0,6936,575688,2025-11-05
Mysuru,Accessories,Keyboard,82.0,4784,392288,2025-05-01
Delhi,Office,Backpack,57.0,10011,570627,2025-05-13
Patna,Electronics,Camera,114.0,2489,283746,2025-12-13
Jaipur,Office,Printer,77.0,2447,188419,2025-06-01
Mysuru,Electronics,Camera,93.0,10446,971478,2025-08-13
Patna,Electronics,Smartphone,73.0,11657,850961,2025-10-03
Hyderabad,Accessories,Headphones,51.0,8784,447984,2025-11-18
Mumbai,Electronics,Smartphone,26.0,3520,91520,2025-08-08
Kolkata,Fashion,Shoes,46.0,11913,547998,2025-03-07
Bengaluru,Office,Printer,60.0,9124,547440,2025-02-15
Delhi,Fashion,Jeans,87.0,1865,162255,2025-02-20
Kochi,Electronics,Camera,15.0,3785,56775,2025-07-08
Jaipur,Home Appliances,Air Cooler,41.0,2368,97088,2025-08-16
Ahmedabad,Home Appliances,Fan,49.0,2186,107114,2025-04-07
Bengaluru,Electronics,Monitor,38.0,5231,198778,2025-05-19
Jaipur,Fashion,Shoes,7.0,2507,17549,2025-07-10
Chennai,Electronics,Laptop,56.0,4712,263872,2025-05-02
Ahmedabad,Office,Printer,88.0,4298,378224,2025-02-13
Patna,Home Appliances,Mixer,119.0,2522,300118,2025-08-24
Kochi,Office,Printer,118.0,3258,384444,2025-02-01
Kochi,Fashion,T-Shirt,113.0,8253,932589,2025-10-18
Mysuru,Fashion,T-Shirt,81.0,3368,272808,2025-05-17
Kochi,Office,Printer,74.0,9147,676878,2025-06-24
Kochi,Office,Backpack,30.0,12617,378510,2025-07-28
Jaipur,Fashion,Jeans,113.0,2083,235379,2025-09-06
Patna,Accessories,Speaker,4.0,5745,22980,2025-04-19
Jaipur,Office,Printer,64.0,13071,836544,2025-12-19
Bhopal,Office,Backpack,88.0,2149,189112,2025-08-16
Jaipur,Electronics,Camera,111.0,8334,925074,2025-04-13
Jaipur,Fashion,T-Shirt,47.0,12726,598122,2025-01-13
Chennai,Fashion,T-Shirt,85.0,13973,1187705,2025-03-06
Surat,Accessories,Mouse,87.0,2808,244296,2025-02-13
Mysuru,Accessories,Headphones,100.0,5689,568900,2025-09-15
Mumbai,Electronics,Tablet,52.0,9529,495508,2025-03-24
Delhi,Home Appliances,Air Cooler,99.0,3054,302346,2025-02-19
Jaipur,Accessories,Speaker,59.0,12569,741571,2025-10-02
Pune,Home Appliances,Air Cooler,99.0,11371,1125729,2025-05-08
Bengaluru,Home Appliances,Air Cooler,70.0,4931,345170,2025-09-28
Bengaluru,Fashion,Jeans,115.0,819,94185,2025-06-26
Jaipur,Home Appliances,Air Cooler,94.0,3965,372710,2025-11-27
Hyderabad,Office,Backpack,65.0,4981,323765,2025-11-05
Jaipur,Home Appliances,Fan,109.0,12249,1335141,2025-10-17
Jaipur,Electronics,Laptop,37.0,5881,217597,2025-08-21
Surat,Home Appliances,Fan,104.0,12507,1300728,2025-01-23
Pune,Office,Printer,46.0,3133,144118,2025-04-18
Surat,Office,Backpack,62.0,3411,211482,2025-09-25
Pune,Fashion,T-Shirt,120.0,10285,1234200,2025-08-09
Ahmedabad,Electronics,Monitor,9.0,11986,107874,2025-11-22
Lucknow,Office,Backpack,50.0,9079,453950,2025-03-28
Delhi,Home Appliances,Fan,65.0,8346,542490,2025-12-28
Bhopal,Fashion,Shoes,67.0,9650,646550,2025-04-16
Pune,Electronics,Monitor,41.0,11366,466006,2025-09-01
Mysuru,Fashion,Jeans,48.0,1049,50352,2025-12-09
Lucknow,Electronics,Tablet,97.0,6592,639424,2025-07-24
Mumbai,Accessories,Speaker,73.0,827,60371,2025-01-22
Bhopal,Fashion,Shoes,116.0,9076,1052816,2025-03-25
Pune,Accessories,Mouse,35.0,4315,151025,2025-03-17
Kochi,Office,Backpack,26.0,2499,64974,2025-06-27
Delhi,Home Appliances,Fan,24.0,10657,255768,2025-04-21
Pune,Home Appliances,Air Cooler,74.0,14073,1041402,2025-05-26
Kolkata,Fashion,Jeans,70.0,14970,1047900,2025-10-04
Mysuru,Office,Printer,34.0,1504,51136,2025-11-22
Mysuru,Accessories,Keyboard,69.0,12676,874644,2025-06-24
Lucknow,Office,Printer,117.0,5825,681525,2025-07-06
Kolkata,Fashion,Watch,76.0,3831,291156,2025-12-08
Chennai,Home Appliances,Air Cooler,101.0,11446,1156046,2025-06-04
Kolkata,Home Appliances,Mixer,72.0,11842,852624,2025-07-12
Jaipur,Electronics,Camera,67.0,4506,301902,2025-07-28
Surat,Accessories,Headphones,79.0,5450,430550,2025-08-25
Surat,Accessories,Mouse,29.0,324,9396,2025-04-10
Lucknow,Home Appliances,Mixer,113.0,11266,1273058,2025-09-27
Delhi,Electronics,Laptop,117.0,8084,945828,2025-10-16
Lucknow,Electronics,Smartphone,67.0,13848,927816,2025-12-11
Kolkata,Fashion,Shoes,102.0,817,83334,2025-02-27
Ahmedabad,Fashion,Watch,40.0,1645,65800,2025-06-10
Chennai,Electronics,Tablet,106.0,5570,590420,2025-04-04
Pune,Fashion,Shoes,80.0,14717,1177360,2025-04-27
Kochi,Office,Printer,31.0,13287,411897,2025-07-15
Delhi,Accessories,Headphones,3.0,10370,31110,2025-05-28
Patna,Electronics,Tablet,99.0,13183,1305117,2025-02-02
